feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,mood
-524.141357421875,49.191837310791016,-16.875137329101562,6.71597146987915,-5.156659126281738,-4.746951580047607,-17.533851623535156,-7.872676849365234,-18.116926193237305,-8.015892028808594,1.4933388233184814,-10.558270454406738,-3.5120859146118164,24.910525265896382,17.24018256369449,20.280299229607078,18.171847614475773,18.93556584160005,19.440423929816802,45.85675510927987,1868.3726806640625,0.013714048080146313,143.5546875,0.27913327561211343,5314.594323856314,0.096330925822258,1.3129260540008545,excited
-459.5272216796875,45.72871017456055,-17.215133666992188,8.5409574508667,-2.1136577129364014,-5.674768924713135,-15.9196195602417,-6.938337326049805,-15.928187370300293,-11.112100601196289,-0.1526537388563156,-11.05208683013916,-2.376485824584961,23.42667593701056,18.601443735081073,20.71857162338332,19.01466347735781,19.15263137428164,19.589973564178553,45.97345062771549,1850.556396484375,0.023704683408141136,129.19921875,0.2805421090011962,5249.980375299043,0.2831781208515167,9.344852447509766,excited
-490.1520690917969,46.202362060546875,-19.16152000427246,10.266400337219238,-2.4872419834136963,-8.333301544189453,-17.3829402923584,-5.853582382202148,-20.31151008605957,-9.10023307800293,0.472554087638855,-12.570914268493652,-2.788750648498535,25.499412474662158,19.568141369511718,21.213488054667422,19.20852810224572,19.188932989647885,19.91786338053383,46.72155637953493,1883.53857421875,0.019587373360991478,135.99917763157896,0.26834239130434784,5356.306258491848,0.17893506586551666,2.350109100341797,excited
-458.98345947265625,44.221946716308594,-23.751169204711914,9.087061882019043,-5.701322078704834,-8.484036445617676,-21.73509979248047,-6.596184730529785,-19.839086532592773,-8.206759452819824,-1.4309512376785278,-10.099603652954102,-2.3219778537750244,26.035602352633294,19.089327076691603,21.727256894661558,19.319197504574568,19.36979326547693,20.267255390990933,47.177572409001094,1855.7095947265625,0.022461488842964172,135.99917763157896,0.24703134169600938,5169.788457306338,0.23290808498859406,5.973626613616943,excited
-473.8649597167969,49.355560302734375,-22.830320358276367,8.363602638244629,-5.262115478515625,-5.796022415161133,-19.70954132080078,-8.201797485351562,-20.104875564575195,-11.078057289123535,0.14005047082901,-12.031988143920898,-3.396359920501709,25.36647822363578,18.77252419324183,21.58024905386071,18.776433782428022,18.521060364683525,19.755223832295215,47.869182856364645,1842.8475341796875,0.020903272554278374,135.99917763157896,0.23423516358568075,5044.27920059419,0.19944433867931366,3.3960702419281006,excited
-615.7924194335938,62.72769546508789,-4.770656585693359,10.597298622131348,1.6194982528686523,-2.9040496349334717,-8.04946517944336,-9.984992980957031,-16.91942024230957,-9.421980857849121,-2.9983673095703125,-4.717262268066406,-5.081941604614258,23.42783584043733,17.86031296142907,20.521307700067677,17.486165614387485,17.717118754281348,18.173228515677312,46.19283750570421,1914.656982421875,0.007268673274666071,161.4990234375,0.2269134521484375,5061.368179321289,0.02741360478103161,0.0761207714676857,sadness
-603.0923461914062,57.852943420410156,-12.490100860595703,12.144347190856934,-0.11055558919906616,-8.359745025634766,-8.849987030029297,-9.229535102844238,-19.75444221496582,-9.087484359741211,-3.6420769691467285,-5.871885299682617,-3.610191822052002,24.023364462619124,18.232647441771963,19.836076659130843,16.82020651398821,17.498927300067308,18.704551964629932,45.74224819713398,1925.3299560546875,0.00697094714269042,89.10290948275862,0.22180301626932988,5396.5647903914305,0.024468358606100082,0.05323224887251854,sadness
-620.4008178710938,62.804290771484375,-4.282014846801758,12.410638809204102,0.40284574031829834,1.5469528436660767,-10.721488952636719,-12.553441047668457,-18.52971839904785,-4.137142181396484,-2.430325746536255,-8.438336372375488,-5.5130205154418945,23.20984721132177,18.89039169819033,21.5838839559915,18.316632323554746,18.129633294244268,17.649660127204434,47.21163006290587,1872.574462890625,0.005874733906239271,151.99908088235293,0.24243889232673269,4786.287394608601,0.01633530855178833,0.03377016633749008,sadness
-566.8045043945312,54.642906188964844,-12.577813148498535,10.267271041870117,-2.378791093826294,-5.390401840209961,-8.305520057678223,-10.356410026550293,-20.050931930541992,-6.694319725036621,-1.8105558156967163,-7.454472064971924,-4.242743492126465,23.527167837875037,17.465066484728013,20.325335091102648,17.7539031826977,17.661026876693274,18.419913369372335,46.16232352433234,1927.994384765625,0.009102179668843746,151.99908088235293,0.20991632296954316,5345.098474183058,0.03944513574242592,0.17400099337100983,sadness
-551.7376708984375,55.32560348510742,-15.979604721069336,8.556832313537598,1.0987526178359985,-5.119260787963867,-9.584447860717773,-9.19997787475586,-18.648475646972656,-7.300323009490967,-2.989809036254883,-7.837218761444092,-2.459108829498291,23.02737271236039,16.790876853987672,18.961846932101665,17.332350084070136,16.889665165618293,18.556500299354738,45.54411879106673,1880.1046142578125,0.011301415972411633,129.19921875,0.2896531628024194,5451.084063130041,0.06855302304029465,0.46067145466804504,sadness
-579.5032958984375,51.303245544433594,-13.49312973022461,10.219901084899902,-1.1056722402572632,-8.917430877685547,-8.942596435546875,-10.2076997756958,-17.658117294311523,-9.292861938476562,-4.208510875701904,-7.848867416381836,-4.9085612297058105,24.041574447639317,17.79427906907801,19.998456896029005,17.44165130141067,17.47909206045159,18.80976829263329,45.52902240176323,1865.66162109375,0.009435826912522316,172.265625,0.3059602330942623,5592.984759221312,0.04847119376063347,0.18679966032505035,sadness
-529.43994140625,52.02145767211914,-17.8314151763916,7.620060920715332,-2.3147268295288086,-4.07150411605835,-14.332326889038086,-9.240921974182129,-21.439250946044922,-11.85763168334961,1.4789106845855713,-8.148118019104004,-4.372551441192627,24.271960460809712,17.652267083180497,19.677469046191785,17.318547623294332,17.126696654431868,18.578644237851243,45.59076896865874,1849.1468505859375,0.01413155160844326,161.4990234375,0.26552681300951086,5405.419125764266,0.09988267719745636,0.917542576789856,sadness
-517.2171630859375,49.622215270996094,-18.854393005371094,7.850494861602783,-0.5263190865516663,-6.760212421417236,-13.629607200622559,-11.090934753417969,-21.571435928344727,-13.012594223022461,-2.031867742538452,-8.538589477539062,-4.864725112915039,24.85274644405664,18.271424215499668,20.86587313825734,18.035047178312393,17.48110936569001,18.594160403259764,46.097669788229126,1898.695068359375,0.014614692889153957,135.99917763157896,0.28752685546875,5384.162109375,0.10575120151042938,1.3359625339508057,sadness
-466.3939208984375,52.48418045043945,-18.626380920410156,13.98334789276123,-2.552046060562134,-7.073490142822266,-4.393045425415039,-3.8366241455078125,-11.386890411376953,-4.736704349517822,-1.77916419506073,-6.255850315093994,-2.349900245666504,21.102629040823203,15.967018950651923,18.53472966754644,17.214294917287585,17.998339751335383,19.416622406022462,46.0877107591309,1890.8031005859375,0.01775122620165348,161.4990234375,0.2654286541005291,5030.167643229167,0.16306234896183014,2.3014111518859863,stress
-467.4880065917969,47.739410400390625,-16.401464462280273,12.989255905151367,-5.624348163604736,-10.171262741088867,-5.769126892089844,-5.3087286949157715,-13.394920349121094,-3.3377277851104736,-3.8527181148529053,-5.079277515411377,-2.4155311584472656,22.311194482860337,16.169145573170994,18.345504262290465,16.762903876463255,17.371542800554607,18.629949663549517,46.134792457839026,1810.4530029296875,0.018545489758253098,107.666015625,0.2945710709951456,5432.586729179308,0.17847810685634613,2.5309314727783203,stress
-457.25201416015625,43.442291259765625,-15.464630126953125,12.10891342163086,-1.654867172241211,-7.811264514923096,-8.352280616760254,-4.507375717163086,-19.307477951049805,-2.7440123558044434,-3.7172152996063232,-5.935274600982666,-0.8404757976531982,23.876887156964358,17.04403569340942,19.751084988047317,17.503939653450512,18.106348425103146,19.534507825752247,47.2406198578448,1911.1412353515625,0.021959707140922546,107.666015625,0.27600158998115576,5521.914013426507,0.22269344329833984,3.48283052444458,stress
-442.3791198730469,44.9838981628418,-14.641343116760254,11.901607513427734,-5.423913955688477,-7.922111988067627,-8.339762687683105,-3.549481153488159,-14.934713363647461,-9.731574058532715,-2.6239755153656006,-8.627431869506836,-1.6087216138839722,25.155532482726418,16.65910691566278,19.715477753783397,17.879047639248064,18.25382119203386,19.046902822071864,46.315514581801715,1934.1734619140625,0.022395892068743706,107.666015625,0.2866973132621951,5680.72158441311,0.23919422924518585,6.76275110244751,stress
-379.28759765625,49.57209396362305,-24.29698944091797,9.182371139526367,-5.388918876647949,-8.00244426727295,-14.373330116271973,-5.206716060638428,-18.893949508666992,-4.493097305297852,-2.87218976020813,-10.100082397460938,-3.6940598487854004,24.52542696403567,17.72528013321371,20.012733496721335,18.844113132057462,19.025357847554734,19.91486022117056,45.7500455149018,1876.826171875,0.032736316323280334,117.45383522727273,0.16410900297619047,4742.17529296875,0.4985417425632477,26.27883529663086,stress
-362.3694152832031,50.99874496459961,-31.111492156982422,8.917908668518066,-6.4593729972839355,-6.9895477294921875,-17.008651733398438,-9.156346321105957,-20.78833770751953,-5.809437274932861,-0.9264950156211853,-9.894369125366211,-0.8933814167976379,23.797741020869214,17.57624260462615,20.237919126317948,18.290340061019585,18.800094747554187,19.906821122606594,47.01354959951154,1899.724365234375,0.03279174119234085,117.45383522727273,0.19298196984170304,5219.639034354531,0.44796329736709595,10.206372261047363,stress
-377.2383728027344,48.611209869384766,-29.884801864624023,6.181935787200928,-7.997260093688965,-4.829958438873291,-18.493242263793945,-9.710659980773926,-24.160938262939453,-3.399791717529297,-2.9809863567352295,-8.397599220275879,-4.354001522064209,25.573899313721082,17.85587877448626,19.704957414899095,18.240242950343568,18.70746178093536,19.8691061855283,48.17314953675926,1856.35986328125,0.03210299834609032,103.359375,0.19738372093023257,4961.19992278343,0.4372534453868866,15.349574089050293,stress
-354.3420715332031,52.832847595214844,-28.929441452026367,4.4422736167907715,-2.53973126411438,-9.93886947631836,-18.774118423461914,-5.759554386138916,-22.29115867614746,-4.56838846206665,1.8532122373580933,-11.947382926940918,-3.303774356842041,24.270268440227795,17.141051385186547,20.4040029604183,18.423027504850648,18.23482456223077,20.255212195723143,47.188878043544975,1891.869140625,0.037824004888534546,95.703125,0.18264756944444444,4793.1953125,0.5804793834686279,28.69464111328125,stress
-552.4194946289062,55.39570236206055,-19.046340942382812,13.522902488708496,-2.015376567840576,-7.108263969421387,-12.382712364196777,-7.75846529006958,-15.0787353515625,-9.725417137145996,-0.4707444906234741,-9.858211517333984,-4.047756195068359,22.882623832656133,16.702787836295265,18.880781530308067,16.80803794636736,17.141396635538417,18.31511921855475,44.90678950930686,1916.9364013671875,0.009925245307385921,151.99908088235293,0.22383840460526316,5410.783948396382,0.05097445100545883,0.27616366744041443,stress
-576.8880004882812,53.83890914916992,-19.248292922973633,10.181344985961914,-1.7504065036773682,-8.718846321105957,-11.287242889404297,-8.257118225097656,-18.60508918762207,-9.51013469696045,-0.32886308431625366,-8.271028518676758,-6.606734275817871,23.438401889383744,17.278145421795276,18.84583189255589,16.44616669120467,16.264076913724573,17.610774541700057,44.55963598199401,1919.863037109375,0.009458222426474094,172.265625,0.2353280623328877,5457.170031542447,0.04593289643526077,0.1508452296257019,stress
-542.4121704101562,54.70394515991211,-13.606414794921875,7.185508728027344,0.6995246410369873,-5.385564804077148,-13.089683532714844,-7.0622029304504395,-15.20413875579834,-12.15601634979248,-1.6251916885375977,-7.616407871246338,-5.303653240203857,24.449006795314695,17.434736775652674,20.240676789125327,17.507796390691954,17.6081053610979,17.54619017120901,44.51351405883082,1903.7630615234375,0.013413348235189915,161.4990234375,0.26482957409274194,5156.449644027218,0.09090480953454971,0.7319333553314209,stress
-530.9869384765625,55.61190414428711,-17.37639808654785,8.91770076751709,0.2654835283756256,-6.867750644683838,-14.303933143615723,-11.593600273132324,-19.334718704223633,-10.180246353149414,0.19801129400730133,-8.426627159118652,-6.1607346534729,25.793121281067112,18.627292170810602,21.174778685964068,18.145320347556932,18.635996264237974,18.763185603686797,45.446637086552165,1699.3560791015625,0.013112732209265232,103.359375,0.20296732584635416,4832.297515869141,0.0870208740234375,0.9421746134757996,stress
-491.1069030761719,53.20902633666992,-19.42852783203125,5.858785629272461,-0.5913380980491638,-7.573958873748779,-15.276834487915039,-6.741506099700928,-19.07176971435547,-14.730086326599121,-1.5524884462356567,-10.433520317077637,-9.076736450195312,24.908239264598883,16.70754394885381,18.360150461963194,16.729986651050503,17.055285890450453,17.83326566640621,44.960150783893475,1886.363525390625,0.015987854450941086,161.4990234375,0.2482962659610215,5203.857421875,0.14339688420295715,2.443422794342041,stress
-453.65338134765625,58.388877868652344,-20.149181365966797,5.509695529937744,1.3594639301300049,-5.33678674697876,-14.378161430358887,-9.501235961914062,-22.300968170166016,-12.01906681060791,-3.1972196102142334,-9.449491500854492,-6.220024108886719,24.730567243039175,16.489844884375408,19.734236384774935,18.41116623364496,18.34401758769401,19.637289693014207,46.6778048885246,1616.234130859375,0.0218360498547554,117.45383522727273,0.19185585550742573,4989.520324102723,0.26041626930236816,8.001815795898438,stress
-429.3698425292969,50.09773635864258,-18.712066650390625,5.915503025054932,4.612899303436279,-3.201953172683716,-14.299450874328613,-11.545838356018066,-19.29589080810547,-7.538594722747803,-0.721987247467041,-8.348060607910156,-1.8286360502243042,22.717071661708776,16.83572621999692,19.77112338610063,17.567207114748417,18.652187676630383,19.44537811194567,46.04155695970425,1715.8662109375,0.02325240708887577,103.359375,0.19650336371527777,4799.332275390625,0.25867173075675964,7.56768274307251,stress
-450.802001953125,52.479469299316406,-23.100963592529297,5.083417892456055,5.209498405456543,-6.1658549308776855,-16.308277130126953,-14.144988059997559,-21.967741012573242,-7.744001388549805,1.2137166261672974,-10.685881614685059,-1.5802390575408936,23.573324298298395,17.796490159935196,19.88909506454252,18.371249250196357,18.70820493543317,20.29950450263074,46.299347587704766,1703.531494140625,0.02328023687005043,117.45383522727273,0.1902120838994565,4569.252080502717,0.2597860097885132,5.584621429443359,stress
-550.7133178710938,33.040794372558594,-31.84813690185547,5.0335774421691895,-15.605010986328125,-11.406315803527832,-3.9021942615509033,-17.699438095092773,-7.5004730224609375,-3.1849405765533447,-6.046781539916992,-5.9548187255859375,-10.954631805419922,12.983216334577904,21.77627230625764,22.371025224384482,20.48150565573559,21.216736468124836,20.203028380727257,46.234254656346316,2013.839599609375,0.013523685745894909,161.4990234375,0.2996388120514354,5347.240393241626,0.08525662869215012,0.7415249347686768,neutral
-543.385986328125,35.06211471557617,-30.12722396850586,6.169843673706055,-18.734394073486328,-9.420207023620605,-2.05476713180542,-20.223960876464844,-7.063286781311035,-3.809645175933838,-7.020896911621094,-5.4019551277160645,-10.570425033569336,12.957085927777706,21.67837311522579,22.725454066271165,20.712937410240606,21.706120748446033,20.8067932870651,45.96573478309737,1993.1700439453125,0.012961148284375668,151.99908088235293,0.2839865944602273,5441.978759765625,0.08172052353620529,0.9254759550094604,neutral
-527.5912475585938,26.56822395324707,-31.015335083007812,6.08681583404541,-17.784446716308594,-9.615371704101562,-5.987447738647461,-19.394420623779297,-7.776145935058594,-3.6521270275115967,-8.557160377502441,-4.915583610534668,-9.995593070983887,14.050877671198842,22.79532592047823,23.054189779507105,21.285653838216213,21.706020938556296,21.043709093085397,46.52786122126388,1957.632080078125,0.01570110395550728,129.19921875,0.32288643973214287,5621.19140625,0.11109625548124313,1.3893465995788574,neutral
-527.3096923828125,32.8851203918457,-31.126991271972656,2.581101179122925,-18.3552188873291,-12.072922706604004,-6.19113826751709,-20.7728214263916,-8.020374298095703,-3.693983316421509,-9.087071418762207,-4.019070625305176,-12.142096519470215,11.8898498516675,21.923738427218026,22.62648163626429,20.467743915878696,21.529497808038876,21.0510011575969,46.36588487152078,1944.354248046875,0.014370588585734367,135.99917763157896,0.29626971126152074,5584.938886088709,0.09251263737678528,0.9916065335273743,neutral
-577.0665893554688,36.82455825805664,-25.236614227294922,-0.7892197966575623,-24.43733787536621,-10.112723350524902,-0.06887110322713852,-20.929643630981445,-6.235659122467041,-6.366574287414551,-7.947475910186768,-5.875158786773682,-11.877922058105469,13.679172556090126,23.20022177402183,24.432924279730805,22.241731436649467,21.60982240594888,20.647361079735614,45.36297614531234,1973.6197509765625,0.010148631408810616,129.19921875,0.2254469956808943,4739.011587747714,0.04857035353779793,0.29020780324935913,mindful
-590.7371215820312,39.362545013427734,-22.052709579467773,2.475792169570923,-23.31015396118164,-9.047021865844727,-1.4607574939727783,-19.783784866333008,-5.419431686401367,-4.1199564933776855,-6.7010674476623535,-7.916452407836914,-12.340067863464355,13.305267778813569,21.96368748451255,24.63233086851332,22.231039306615244,21.430315094540155,20.880049760792254,45.750205113635644,1944.08251953125,0.009513862431049347,151.99908088235293,0.29276698088842973,4751.274575477789,0.042703013867139816,0.1872909963130951,mindful
-570.9483642578125,35.82966613769531,-20.318950653076172,-0.967397153377533,-24.675256729125977,-8.847182273864746,-3.4913370609283447,-19.718860626220703,-7.924378871917725,-7.052788734436035,-10.283452987670898,-8.92121410369873,-12.758772850036621,12.85943587976953,22.107151131766347,24.730935030742963,22.340241022044964,21.631897142462936,20.579243070326488,45.70484973989311,1922.783935546875,0.011343587189912796,143.5546875,0.3042931975679916,5004.712833420502,0.058511171489953995,0.38026702404022217,mindful
-571.7342529296875,33.532588958740234,-22.754173278808594,-1.6526525020599365,-23.103778839111328,-8.050525665283203,-4.535843372344971,-19.31555938720703,-5.143468856811523,-6.313512325286865,-10.46226692199707,-10.208449363708496,-13.30561637878418,12.5534948259803,22.460210340380105,24.37909325853216,22.351326901864276,21.42968471923633,20.35768423013228,45.34167209563089,1944.5052490234375,0.010332342237234116,123.046875,0.30433238636363635,5103.502610892304,0.05026037618517876,0.3268289864063263,mindful
-593.0264892578125,38.85329055786133,-19.4688663482666,1.3944307565689087,-23.138633728027344,-9.998246192932129,0.44227129220962524,-18.5943546295166,-5.522742748260498,-3.8683254718780518,-7.370038986206055,-7.620543956756592,-10.938138961791992,14.783867147350138,20.91677176163711,23.886038905567794,21.647242182236255,20.985574375219965,20.39608951431002,42.63563259959424,1947.12158203125,0.00796480942517519,117.45383522727273,0.2032395351080247,4536.6382740162035,0.03317541629076004,0.17652173340320587,mindful
-573.68212890625,38.6567497253418,-22.378652572631836,-0.8403035998344421,-24.16922950744629,-9.64515209197998,-1.868788480758667,-23.336305618286133,-7.685688495635986,-6.92086124420166,-8.361796379089355,-9.372767448425293,-13.732848167419434,14.302923915366001,23.549019942479134,25.62357919398346,23.01559568608374,21.595845859854848,21.15979301961057,44.21871648476063,1947.6021728515625,0.009582342579960823,135.99917763157896,0.18700053673664122,3980.683817390267,0.04286579042673111,0.22538457810878754,mindful
-573.5761108398438,34.691890716552734,-17.279409408569336,-6.410931587219238,-26.08416175842285,-11.205252647399902,-1.8474159240722656,-20.100130081176758,-7.741539478302002,-7.946564197540283,-9.858097076416016,-8.203825950622559,-12.587956428527832,15.841449234877505,24.612529574295035,26.65456760900289,23.974912199131442,21.75953983237123,20.897697395431607,44.32269176851468,1890.7840576171875,0.010494611226022243,135.99917763157896,0.21111471404440155,4105.691775760135,0.049161430448293686,0.31433141231536865,mindful
-564.5770263671875,37.436729431152344,-21.948265075683594,-4.09924840927124,-26.326723098754883,-9.241621017456055,-1.9851319789886475,-20.52907371520996,-7.075811862945557,-7.598711967468262,-10.549430847167969,-8.45037841796875,-12.53345012664795,14.153057287480454,24.668327363659134,26.80524342306949,23.751894740739953,22.664464286971228,21.495222245061612,44.03638330606234,1894.2659912109375,0.011409290134906769,135.99917763157896,0.22975210907794677,4051.4762617336028,0.057858143001794815,0.3979440927505493,mindful
-532.6580200195312,29.11041831970215,-38.5235710144043,7.920295238494873,-22.636350631713867,-15.395668029785156,1.4282138347625732,-20.568096160888672,-5.91605281829834,-3.0784361362457275,-13.508042335510254,-2.511739730834961,-13.989938735961914,12.202705440974324,21.343212754520362,22.971374175863485,22.084621424144974,22.02268435790771,22.87981587690974,46.86238101936766,1999.0439453125,0.016054697334766388,161.4990234375,0.3343127765486726,5602.920397193031,0.10751610994338989,0.986836314201355,excited
-512.08349609375,28.131492614746094,-40.69883728027344,7.0174760818481445,-20.6312198638916,-14.811370849609375,0.773753821849823,-20.301422119140625,-7.991360664367676,-2.792275905609131,-13.244486808776855,-2.6039421558380127,-12.850892066955566,13.172770364971418,21.881178730247253,23.729652969216126,21.755278281677736,22.33595180961464,22.519990886223695,47.41047718973865,1999.7554931640625,0.017207985743880272,151.99908088235293,0.34176715353260867,5565.771272078804,0.12973013520240784,2.1143922805786133,excited
